hiy,diy,hid,L06,L01,L02,L03,L05,L04,,"﻿'L01': ['DK1', 'DK2'],"
7663,320,7,1130,590,400,587,585,853,,
7664,320,8,1130,590,400,661,585,853,,
7665,320,9,1130,590,400,740,585,853,,
7666,320,10,1130,590,400,740,585,853,,
7667,320,11,1130,590,400,740,585,853,,
7668,320,12,1130,590,400,740,585,853,,
7669,320,13,1130,590,400,740,585,853,,
7670,320,14,1130,590,400,740,585,853,,
7671,320,15,1130,590,400,740,585,853,,
7672,320,16,1130,590,400,666,585,853,,
7673,320,17,1130,590,400,740,585,853,,
7674,320,18,1130,590,400,698,585,853,,
7675,320,19,1130,590,400,549,585,1453,,
7676,320,20,896,590,400,390,585,1532,,
7677,320,21,647,590,400,282,585,1532,,
7678,320,22,602,590,400,262,585,1532,,
7679,320,23,514,590,400,224,585,1532,,
7680,321,0,387,590,400,169,585,1532,,
7681,321,1,198,590,400,86,585,1532,,
7682,321,2,250,590,400,109,585,1532,,
7683,321,3,269,590,400,117,585,1532,,
7684,321,4,305,590,400,133,585,1532,,
7685,321,5,467,590,400,203,585,1532,,
7686,321,6,728,590,400,317,585,1532,,
7687,321,7,1068,590,400,465,585,1532,,
7688,321,8,1120,590,400,740,585,1532,,
7689,321,9,1120,590,400,740,585,1532,,
7690,321,10,1120,590,400,740,585,1532,,
7691,321,11,1120,590,400,740,585,1532,,
7692,321,12,1120,590,400,740,585,1532,,
7693,321,13,1120,590,400,740,585,1532,,
7694,321,14,1120,590,400,740,585,1532,,
7695,321,15,1120,590,400,740,585,1532,,
7696,321,16,1120,590,400,740,585,1532,,
7697,321,17,1120,590,400,740,585,1532,,
7698,321,18,1120,590,400,740,585,1532,,
7699,321,19,1120,590,400,575,585,1532,,
7700,321,20,1055,590,400,459,585,1532,,
7701,321,21,837,590,400,365,585,1532,,
7702,321,22,690,590,400,300,585,1532,,
7703,321,23,644,590,400,280,585,1532,,
7704,322,0,587,590,400,255,585,1532,,
7705,322,1,735,590,400,320,585,1532,,
7706,322,2,694,590,400,302,585,1532,,
7707,322,3,692,590,400,301,585,1532,,
7708,322,4,641,590,400,279,585,1532,,
7709,322,5,595,590,400,259,585,1532,,
7710,322,6,586,590,400,255,585,1532,,
7711,322,7,612,590,400,266,585,1532,,
7712,322,8,616,590,400,268,585,1532,,
7713,322,9,733,590,400,319,585,1532,,
7714,322,10,794,590,400,346,585,1532,,
7715,322,11,893,590,400,389,585,1532,,
7716,322,12,943,590,400,410,585,1532,,
7717,322,13,943,590,400,411,585,1532,,
7718,322,14,954,590,400,415,585,1532,,
7719,322,15,954,590,400,415,585,1532,,
7720,322,16,1120,590,400,551,585,1532,,
7721,322,17,1120,590,400,740,585,1532,,
7722,322,18,1120,590,400,740,585,1532,,
7723,322,19,1120,590,400,691,585,1532,,
7724,322,20,1120,590,400,569,585,1532,,
7725,322,21,1055,590,400,459,585,1532,,
7726,322,22,1007,590,400,438,585,1532,,
7727,322,23,878,590,400,382,585,1532,,
7728,323,0,715,590,400,311,585,1532,,
7729,323,1,635,590,400,277,585,1532,,
7730,323,2,637,590,400,277,585,1532,,
7731,323,3,623,590,400,271,585,1532,,
7732,323,4,579,590,400,252,585,1532,,
7733,323,5,651,590,400,284,585,1532,,
7734,323,6,655,590,400,285,585,1532,,
7735,323,7,651,590,400,284,585,1532,,
7736,323,8,614,590,400,267,585,1532,,
7737,323,9,690,590,400,301,585,1532,,
7738,323,10,977,590,400,425,585,1532,,
7739,323,11,1120,590,400,505,585,1532,,
7740,323,12,1120,590,400,558,585,1532,,
7741,323,13,1120,590,400,508,585,1532,,
7742,323,14,1067,590,400,464,585,1532,,
7743,323,15,1041,590,400,453,585,1532,,
7744,323,16,1098,590,400,478,585,1532,,
7745,323,17,1120,590,400,525,585,1532,,
7746,323,18,1101,590,400,479,585,1532,,
7747,323,19,1120,590,400,501,585,1532,,
7748,323,20,1120,590,400,494,585,1532,,
7749,323,21,1070,590,400,466,585,1532,,
7750,323,22,1120,590,400,569,585,1532,,
7751,323,23,1120,590,400,523,585,1532,,
7752,324,0,1120,590,400,491,585,1532,,
7753,324,1,953,590,400,415,585,1532,,
7754,324,2,861,590,400,375,585,1532,,
7755,324,3,838,590,400,365,585,1532,,
7756,324,4,898,590,400,391,585,1532,,
7757,324,5,1040,590,400,453,585,1302,,
7758,324,6,1120,590,400,630,585,702,,
7759,324,7,1120,590,400,740,585,702,,
7760,324,8,980,590,400,740,585,702,,
7761,324,9,980,590,400,740,585,702,,
7762,324,10,980,590,400,740,585,702,,
7763,324,11,980,590,400,740,585,702,,
7764,324,12,980,590,400,740,585,702,,
7765,324,13,980,590,400,740,585,702,,
7766,324,14,980,590,400,740,585,702,,
7767,324,15,980,590,400,740,585,702,,
7768,324,16,980,590,400,740,585,702,,
7769,324,17,980,590,400,740,585,702,,
7770,324,18,980,590,400,740,585,702,,
7771,324,19,980,590,400,740,585,702,,
7772,324,20,980,590,400,740,585,702,,
7773,324,21,980,590,400,740,585,702,,
7774,324,22,980,590,400,700,585,702,,
7775,324,23,980,590,400,585,585,702,,
7776,325,0,980,590,400,516,585,702,,
7777,325,1,980,590,570,576,585,702,,
7778,325,2,980,590,700,528,585,702,,
7779,325,3,980,590,700,526,585,702,,
7780,325,4,980,590,760,533,585,702,,
7781,325,5,980,590,830,667,585,702,,
7782,325,6,980,590,680,740,585,702,,
7783,325,7,980,590,690,740,585,702,,
7784,325,8,980,590,400,740,585,702,,
7785,325,9,980,590,400,740,585,702,,
7786,325,10,980,590,400,740,585,702,,
7787,325,11,980,590,400,740,585,702,,
7788,325,12,980,590,400,740,585,702,,
7789,325,13,980,590,400,740,585,702,,
7790,325,14,980,590,400,740,585,702,,
7791,325,15,980,590,400,740,585,702,,
7792,325,16,980,590,400,740,585,702,,
7793,325,17,980,590,400,740,585,702,,
7794,325,18,980,590,400,740,585,702,,
7795,325,19,980,590,400,740,585,702,,
7796,325,20,980,590,400,740,585,702,,
7797,325,21,980,590,400,740,585,702,,
7798,325,22,980,590,400,740,585,702,,
7799,325,23,980,590,400,740,585,702,,
7800,326,0,980,590,400,740,585,702,,
7801,326,1,980,590,400,665,585,702,,
7802,326,2,980,590,400,579,585,702,,
7803,326,3,980,590,400,566,585,702,,
7804,326,4,980,590,400,574,585,702,,
7805,326,5,980,590,400,604,585,702,,
7806,326,6,980,590,400,740,585,702,,
7807,326,7,980,590,400,740,585,702,,
7808,326,8,980,590,400,740,585,702,,
7809,326,9,980,590,400,740,585,702,,
7810,326,10,980,590,400,740,585,702,,
7811,326,11,980,590,400,740,585,702,,
7812,326,12,980,590,400,740,585,702,,
7813,326,13,980,590,400,740,585,702,,
7814,326,14,980,590,400,740,585,702,,
7815,326,15,980,590,400,740,585,702,,
7816,326,16,980,590,400,740,585,702,,
7817,326,17,980,590,400,740,585,702,,
7818,326,18,980,590,400,740,585,702,,
7819,326,19,980,590,400,740,585,702,,
7820,326,20,980,590,400,740,585,702,,
7821,326,21,980,590,400,740,585,702,,
7822,326,22,980,590,400,624,585,702,,
7823,326,23,980,590,400,514,585,702,,
7824,327,0,920,590,400,401,585,702,,
7825,327,1,948,590,400,413,585,702,,
7826,327,2,891,590,400,388,585,702,,
7827,327,3,854,590,400,372,585,702,,
7828,327,4,918,590,400,400,585,702,,
7829,327,5,980,590,400,471,585,702,,
7830,327,6,980,590,400,676,585,702,,
7831,327,7,980,590,400,740,585,702,,
7832,327,8,980,590,400,740,585,702,,
7833,327,9,980,590,400,740,585,702,,
7834,327,10,980,590,400,740,585,702,,
7835,327,11,980,590,400,740,585,702,,
7836,327,12,980,590,400,740,585,702,,
7837,327,13,980,590,400,740,585,702,,
7838,327,14,980,590,400,740,585,702,,
7839,327,15,980,590,400,740,585,702,,
7840,327,16,980,590,400,740,585,702,,
7841,327,17,980,590,400,740,585,702,,
7842,327,18,980,590,400,740,585,702,,
7843,327,19,980,590,400,680,585,702,,
7844,327,20,980,590,400,606,585,702,,
7845,327,21,980,590,400,526,585,702,,
7846,327,22,980,590,400,452,585,702,,
7847,327,23,921,590,400,401,585,702,,
7848,328,0,803,590,400,349,585,702,,
7849,328,1,978,590,400,426,585,702,,
7850,328,2,959,590,400,417,585,702,,
7851,328,3,904,590,400,394,585,702,,
7852,328,4,930,590,400,405,585,702,,
7853,328,5,980,590,400,474,585,702,,
7854,328,6,980,590,400,645,585,702,,
7855,328,7,980,590,400,740,585,702,,
7856,328,8,980,590,450,740,585,702,,
7857,328,9,980,590,1020,740,585,702,,
7858,328,10,980,590,920,740,585,702,,
7859,328,11,980,590,1090,740,585,702,,
7860,328,12,980,590,990,740,585,702,,
7861,328,13,980,590,890,740,585,702,,
7862,328,14,980,590,650,740,585,702,,
7863,328,15,980,590,440,740,585,702,,
7864,328,16,980,590,480,740,585,702,,
7865,328,17,980,590,550,740,585,702,,
7866,328,18,980,590,650,740,585,702,,
7867,328,19,980,590,400,740,585,702,,
7868,328,20,980,590,400,740,585,702,,
7869,328,21,980,590,400,740,585,1532,,
7870,328,22,980,590,400,740,585,1532,,
7871,328,23,980,590,550,740,585,1532,,
7872,329,0,980,590,680,740,585,1532,,
7873,329,1,980,590,1280,534,585,1532,,
7874,329,2,980,590,1070,562,585,1532,,
7875,329,3,980,590,1060,539,585,1532,,
7876,329,4,980,590,980,516,585,1532,,
7877,329,5,980,590,970,538,585,1532,,
7878,329,6,980,590,880,555,585,1532,,
7879,329,7,980,590,740,573,585,1532,,
7880,329,8,980,590,620,587,585,1532,,
7881,329,9,980,590,400,623,585,1532,,
7882,329,10,980,590,400,740,585,1532,,
7883,329,11,980,590,400,740,585,1532,,
7884,329,12,980,590,400,740,585,1532,,
7885,329,13,980,590,400,740,585,1532,,
7886,329,14,980,590,400,740,585,1532,,
7887,329,15,980,590,400,740,585,1532,,
7888,329,16,980,590,400,740,585,1532,,
7889,329,17,980,590,400,740,585,1532,,
7890,329,18,980,590,400,740,585,1532,,
7891,329,19,980,590,420,740,585,1532,,
7892,329,20,980,590,480,740,585,1532,,
7893,329,21,980,590,670,740,585,1532,,
7894,329,22,980,590,830,740,585,1532,,
7895,329,23,980,590,1100,740,585,1532,,
7896,330,0,980,590,780,740,585,1532,,
7897,330,1,980,590,580,740,585,1532,,
7898,330,2,980,590,400,740,585,1532,,
7899,330,3,980,590,400,740,585,1532,,
7900,330,4,980,590,400,740,585,1532,,
7901,330,5,980,590,400,740,585,1532,,
7902,330,6,980,590,400,740,585,1532,,
7903,330,7,980,590,400,740,585,1532,,
7904,330,8,980,590,400,740,585,1532,,
7905,330,9,980,590,400,740,585,1532,,
7906,330,10,980,590,400,740,585,1532,,
7907,330,11,980,590,400,740,585,1532,,
7908,330,12,980,590,400,740,585,1532,,
7909,330,13,980,590,400,740,585,1532,,
7910,330,14,980,590,400,740,585,1532,,
7911,330,15,980,590,400,740,585,1532,,
7912,330,16,980,590,400,740,585,1532,,
7913,330,17,980,590,400,740,585,1532,,
7914,330,18,980,590,400,740,585,1532,,
7915,330,19,980,590,400,740,585,1532,,
7916,330,20,980,590,400,740,585,1532,,
7917,330,21,980,590,400,740,585,1532,,
7918,330,22,980,590,400,740,585,1532,,
7919,330,23,980,590,400,659,585,1532,,
7920,331,0,980,590,400,573,585,1532,,
7921,331,1,980,590,400,526,585,1532,,
7922,331,2,980,590,400,509,585,1532,,
7923,331,3,980,590,400,491,585,1532,,
7924,331,4,980,590,400,538,585,1532,,
7925,331,5,980,590,400,613,585,1532,,
7926,331,6,980,590,400,700,585,1532,,
7927,331,7,980,590,400,740,585,1532,,
7928,331,8,980,590,400,740,585,1532,,
7929,331,9,980,590,400,740,585,1532,,
7930,331,10,980,590,400,740,585,1532,,
7931,331,11,980,590,400,740,585,1532,,
7932,331,12,980,590,400,740,585,1532,,
7933,331,13,980,590,400,740,585,1532,,
7934,331,14,980,590,400,740,585,1532,,
7935,331,15,980,590,400,740,585,1532,,
7936,331,16,980,590,400,740,585,1532,,
7937,331,17,980,590,400,740,585,1532,,
7938,331,18,980,590,400,740,585,1532,,
7939,331,19,980,590,400,740,585,1532,,
7940,331,20,980,590,400,740,585,1532,,
7941,331,21,980,590,400,740,585,1532,,
7942,331,22,980,590,400,700,585,1532,,
7943,331,23,980,590,400,615,585,1532,,
7944,332,0,980,590,400,510,585,1532,,
7945,332,1,980,590,400,441,585,1532,,
7946,332,2,920,590,400,400,585,1532,,
7947,332,3,941,590,400,409,585,1532,,
7948,332,4,980,590,400,427,585,1532,,
7949,332,5,980,590,400,529,585,1532,,
7950,332,6,980,590,400,600,585,1532,,
7951,332,7,980,590,400,740,585,1532,,
7952,332,8,980,590,400,740,585,1532,,
7953,332,9,980,590,400,740,585,1532,,
7954,332,10,980,590,400,740,585,1532,,
7955,332,11,980,590,400,740,585,1532,,
7956,332,12,980,590,400,740,585,1532,,
7957,332,13,980,590,400,740,585,1532,,
7958,332,14,980,590,400,740,585,1532,,
7959,332,15,980,590,400,740,585,1532,,
7960,332,16,980,590,400,740,585,1532,,
7961,332,17,980,590,400,740,585,1532,,
7962,332,18,980,590,400,740,585,1532,,
7963,332,19,980,590,400,740,585,1532,,
7964,332,20,980,590,400,740,585,1532,,
7965,332,21,980,590,400,607,585,1532,,
7966,332,22,980,590,400,508,585,1532,,
7967,332,23,980,590,400,434,585,1532,,
7968,333,0,873,590,400,380,585,1532,,
7969,333,1,701,590,400,305,585,1532,,
7970,333,2,741,590,400,322,585,1532,,
7971,333,3,740,590,400,322,585,1532,,
7972,333,4,757,590,400,329,585,1532,,
7973,333,5,871,590,410,379,585,1532,,
7974,333,6,980,590,460,478,585,1532,,
7975,333,7,980,590,550,740,585,1532,,
7976,333,8,980,590,440,740,585,1532,,
7977,333,9,980,590,440,740,585,1532,,
7978,333,10,980,590,450,740,585,1532,,
7979,333,11,980,590,450,740,585,1532,,
7980,333,12,980,590,460,740,585,1532,,
7981,333,13,980,590,460,740,585,1532,,
7982,333,14,980,590,460,740,585,1532,,
7983,333,15,980,590,470,740,585,1532,,
7984,333,16,980,590,470,740,585,1532,,
7985,333,17,980,590,480,740,585,1532,,
7986,333,18,980,590,600,740,585,1532,,
7987,333,19,980,590,600,740,585,1532,,
7988,333,20,980,590,600,740,585,1532,,
7989,333,21,980,590,590,740,585,1532,,
7990,333,22,980,590,590,740,585,1532,,
7991,333,23,980,590,620,669,585,1532,,
7992,334,0,980,590,590,558,585,1532,,
7993,334,1,980,590,610,706,585,1532,,
7994,334,2,980,590,600,731,585,1532,,
7995,334,3,980,590,590,690,585,1532,,
7996,334,4,980,590,590,700,585,1532,,
7997,334,5,980,590,590,740,585,1532,,
7998,334,6,980,590,580,740,585,1532,,
7999,334,7,980,590,560,740,585,1532,,
8000,334,8,980,590,560,740,585,1532,,
8001,334,9,980,590,590,740,585,1532,,
8002,334,10,980,590,560,740,585,1532,,
8003,334,11,980,590,540,740,585,1532,,
8004,334,12,980,590,530,740,585,1532,,
8005,334,13,980,590,530,740,585,1532,,
8006,334,14,980,590,540,740,585,1532,,
8007,334,15,980,590,560,740,585,1532,,
8008,334,16,980,590,630,740,585,1532,,
8009,334,17,980,590,640,740,585,1532,,
8010,334,18,980,590,660,740,585,1532,,
8011,334,19,980,590,560,740,585,1532,,
8012,334,20,980,590,400,740,585,1532,,
8013,334,21,980,590,400,740,585,1532,,
8014,334,22,980,590,400,740,585,1532,,
8015,334,23,980,590,400,740,585,1532,,
8016,335,0,980,590,610,740,585,1532,,
8017,335,1,980,590,610,459,585,1532,,
8018,335,2,980,590,610,429,585,1532,,
8019,335,3,957,590,590,417,585,1532,,
8020,335,4,980,590,580,431,585,1532,,
8021,335,5,980,590,590,445,585,1532,,
8022,335,6,980,590,600,530,585,1532,,
8023,335,7,980,590,400,685,585,1532,,
8024,335,8,980,590,400,740,585,1532,,
8025,335,9,980,590,400,740,585,1532,,
8026,335,10,980,590,400,740,585,1532,,
8027,335,11,980,590,480,740,585,1532,,
8028,335,12,980,590,560,740,585,1532,,
8029,335,13,980,590,570,740,585,1532,,
8030,335,14,980,590,630,740,585,1532,,
8031,335,15,980,590,640,740,585,1532,,
8032,335,16,980,590,620,740,585,1532,,
8033,335,17,980,590,630,740,585,1532,,
8034,335,18,1120,590,1210,740,585,1532,,
8035,335,19,1120,590,1220,740,585,1532,,
8036,335,20,1120,590,1190,620,585,1532,,
8037,335,21,1120,590,1330,611,585,1532,,
8038,335,22,1120,590,1500,603,585,1532,,
8039,335,23,1120,590,1510,535,585,1532,,
8040,336,0,1081,590,1510,471,585,1532,,
8041,336,1,831,590,1490,362,585,1532,,
8042,336,2,782,590,1490,340,585,1532,,
8043,336,3,720,590,1490,314,585,1532,,
8044,336,4,732,590,1490,319,585,1532,,
8045,336,5,760,590,1500,331,585,1532,,
8046,336,6,765,590,1430,333,585,1532,,
8047,336,7,933,590,1220,406,585,1532,,
8048,336,8,950,590,1110,413,585,1532,,
8049,336,9,949,590,830,413,585,1532,,
8050,336,10,994,590,770,433,585,1532,,
8051,336,11,1023,590,590,445,585,1532,,
8052,336,12,980,590,420,427,585,1532,,
8053,336,13,1015,590,400,442,585,1532,,
8054,336,14,965,590,400,420,585,1532,,
8055,336,15,875,590,400,381,585,1532,,
8056,336,16,1009,590,400,439,585,1532,,
8057,336,17,1047,590,400,456,585,1532,,
8058,336,18,1008,590,400,439,585,1532,,
8059,336,19,830,590,400,361,585,1532,,
8060,336,20,747,590,400,325,585,1532,,
8061,336,21,611,590,400,266,585,1532,,
8062,336,22,522,590,400,227,585,1532,,
8063,336,23,368,590,400,160,585,1532,,
8064,337,0,315,590,400,137,585,1532,,
8065,337,1,497,590,890,216,585,1532,,
8066,337,2,456,590,400,198,585,1532,,
8067,337,3,442,590,860,192,585,1532,,
8068,337,4,563,590,710,245,585,1532,,
8069,337,5,555,590,800,242,585,1532,,
8070,337,6,539,590,760,235,585,1532,,
8071,337,7,613,590,610,267,585,1532,,
8072,337,8,716,590,400,312,585,1532,,
8073,337,9,793,590,400,345,585,1532,,
8074,337,10,1007,590,400,438,585,1532,,
8075,337,11,1120,590,400,502,585,1532,,
8076,337,12,1120,590,400,588,585,1532,,
8077,337,13,1120,590,400,740,585,1532,,
8078,337,14,1120,590,400,740,585,1532,,
8079,337,15,1120,590,400,740,585,1532,,
8080,337,16,1120,590,400,740,585,1532,,
8081,337,17,1120,590,400,740,585,1532,,
8082,337,18,1120,590,400,740,585,1532,,
8083,337,19,1120,590,400,740,585,1532,,
8084,337,20,1120,590,400,740,585,1532,,
8085,337,21,1120,590,400,688,585,1532,,
8086,337,22,1120,590,400,524,585,1532,,
8087,337,23,899,590,400,391,585,1532,,
8088,338,0,808,590,400,352,585,1532,,
8089,338,1,770,590,400,335,585,1532,,
8090,338,2,743,590,400,323,585,1532,,
8091,338,3,770,590,400,335,585,1532,,
8092,338,4,766,590,400,333,585,1532,,
8093,338,5,870,590,400,379,585,1532,,
8094,338,6,1120,590,400,525,585,1532,,
8095,338,7,1120,590,400,740,585,1532,,
8096,338,8,980,590,400,740,585,1532,,
8097,338,9,980,590,400,740,585,1532,,
8098,338,10,980,590,400,740,585,1532,,
8099,338,11,980,590,400,740,585,1532,,
8100,338,12,980,590,400,740,585,1532,,
8101,338,13,980,590,400,740,585,1532,,
8102,338,14,980,590,400,740,585,1532,,
8103,338,15,980,590,400,740,585,1532,,
8104,338,16,980,590,400,740,585,1532,,
8105,338,17,980,590,400,740,585,1532,,
8106,338,18,980,590,400,740,585,1532,,
8107,338,19,980,590,400,740,585,1532,,
8108,338,20,980,590,400,740,585,1532,,
8109,338,21,980,590,400,740,585,1532,,
8110,338,22,980,590,400,740,585,1532,,
8111,338,23,980,590,400,572,585,1532,,
8112,339,0,949,590,400,413,585,1532,,
8113,339,1,786,590,400,342,585,1532,,
8114,339,2,792,590,400,345,585,1532,,
8115,339,3,779,590,400,339,585,1532,,
8116,339,4,748,590,400,326,585,1532,,
8117,339,5,824,590,400,359,585,1532,,
8118,339,6,980,590,400,450,585,1532,,
8119,339,7,980,590,400,740,585,1532,,
8120,339,8,980,590,400,740,585,1532,,
8121,339,9,980,590,400,740,585,1532,,
8122,339,10,980,590,400,740,585,1532,,
8123,339,11,980,590,400,740,585,1532,,
8124,339,12,980,590,400,740,585,1532,,
8125,339,13,980,590,400,740,585,1532,,
8126,339,14,980,590,400,740,585,1532,,
8127,339,15,980,590,400,740,585,1532,,
8128,339,16,980,590,400,740,585,1532,,
8129,339,17,980,590,400,740,585,1532,,
8130,339,18,980,590,400,740,585,1532,,
8131,339,19,980,590,400,740,585,1532,,
8132,339,20,980,590,400,740,585,1532,,
8133,339,21,980,590,400,740,585,1532,,
8134,339,22,920,590,400,401,585,1532,,
8135,339,23,491,590,400,214,585,1532,,
8136,340,0,348,590,400,151,585,1532,,
8137,340,1,422,590,400,184,585,1532,,
8138,340,2,374,590,400,163,585,1532,,
8139,340,3,367,590,400,160,585,1532,,
8140,340,4,433,590,400,188,585,1532,,
8141,340,5,526,590,400,229,585,1532,,
8142,340,6,634,590,400,276,585,1532,,
8143,340,7,878,590,400,382,585,1532,,
8144,340,8,980,590,400,437,585,1532,,
8145,340,9,980,590,400,578,585,1532,,
8146,340,10,980,590,400,589,585,1532,,
8147,340,11,980,590,400,606,585,1532,,
8148,340,12,980,590,400,591,585,1532,,
8149,340,13,980,590,400,638,585,1532,,
8150,340,14,980,590,400,638,585,1532,,
8151,340,15,980,590,400,646,585,1532,,
8152,340,16,980,590,400,696,585,1532,,
8153,340,17,980,590,400,740,585,1532,,
8154,340,18,980,590,400,699,585,1532,,
8155,340,19,980,590,400,564,585,1532,,
8156,340,20,980,590,400,468,585,1532,,
8157,340,21,823,590,400,358,585,1532,,
8158,340,22,687,590,400,299,585,1532,,
8159,340,23,546,590,400,238,585,1532,,
8160,341,0,399,590,400,174,585,1532,,
8161,341,1,352,590,400,153,585,1532,,
8162,341,2,315,590,400,137,585,1532,,
8163,341,3,339,590,400,148,585,1532,,
8164,341,4,430,590,400,187,585,1532,,
8165,341,5,571,590,400,249,585,1532,,
8166,341,6,796,590,400,346,585,1532,,
8167,341,7,980,590,400,434,585,1532,,
8168,341,8,980,590,400,604,585,1532,,
8169,341,9,980,590,400,740,585,1532,,
8170,341,10,980,590,400,740,585,1532,,
8171,341,11,980,590,400,717,585,1532,,
