hiy,diy,hid,KBH_1,KBH_2,KBH_3,KBH_4,KBH_5,KBH_6,KBH_7,KBH_8,KBH_9,KBH_10,KBH_11,KBH_12,KBH_13,KBH_14,AAR_1,AAR_2,AAR_3,AAR_4,AAR_5,AAR_6,AAR_7,AAR_8,AAR_9,TVIS_1,TVIS_2,TVIS_3,TVIS_4,TVIS_5,TVIS_6,copenhagen (MWh),TVIS (MWh),Aarhus (MWh)
422,18,14,243.2778208,162.1852139,162.1852139,162.1852139,81.09260693,81.09260693,81.09260693,162.1852139,162.1852139,81.09260693,81.09260693,81.09260693,81.09260693,162.1852139,179.6100716,89.80503578,89.80503578,89.80503578,89.80503578,89.80503578,89.80503578,89.80503578,89.80503578,80.4224201,80.4224201,107.2298935,80.4224201,107.2298935,80.4224201,1621.852139,536.1494673,898.0503578
423,18,15,243.2486421,162.1657614,162.1657614,162.1657614,81.08288068,81.08288068,81.08288068,162.1657614,162.1657614,81.08288068,81.08288068,81.08288068,81.08288068,162.1657614,179.5885291,89.79426456,89.79426456,89.79426456,89.79426456,89.79426456,89.79426456,89.79426456,89.79426456,80.41277423,80.41277423,107.2170323,80.41277423,107.2170323,80.41277423,1621.657614,536.0851616,897.9426456
424,18,16,241.6584002,161.1056002,161.1056002,161.1056002,80.55280008,80.55280008,80.55280008,161.1056002,161.1056002,80.55280008,80.55280008,80.55280008,80.55280008,161.1056002,178.4144663,89.20723314,89.20723314,89.20723314,89.20723314,89.20723314,89.20723314,89.20723314,89.20723314,79.88707446,79.88707446,106.5160993,79.88707446,106.5160993,79.88707446,1611.056002,532.5804964,892.0723314
425,18,17,241.1331827,160.7554552,160.7554552,160.7554552,80.37772758,80.37772758,80.37772758,160.7554552,160.7554552,80.37772758,80.37772758,80.37772758,80.37772758,160.7554552,178.0267024,89.01335121,89.01335121,89.01335121,89.01335121,89.01335121,89.01335121,89.01335121,89.01335121,79.71344884,79.71344884,106.2845985,79.71344884,106.2845985,79.71344884,1607.554552,531.4229923,890.1335121
426,18,18,244.7221689,163.1481126,163.1481126,163.1481126,81.57405629,81.57405629,81.57405629,163.1481126,163.1481126,81.57405629,81.57405629,81.57405629,81.57405629,163.1481126,180.6764222,90.3382111,90.3382111,90.3382111,90.3382111,90.3382111,90.3382111,90.3382111,90.3382111,80.89989054,80.89989054,107.8665207,80.89989054,107.8665207,80.89989054,1631.481126,539.3326036,903.382111
427,18,19,242.154439,161.4362926,161.4362926,161.4362926,80.71814632,80.71814632,80.71814632,161.4362926,161.4362926,80.71814632,80.71814632,80.71814632,80.71814632,161.4362926,178.7806877,89.39034386,89.39034386,89.39034386,89.39034386,89.39034386,89.39034386,89.39034386,89.39034386,80.0510542,80.0510542,106.7347389,80.0510542,106.7347389,80.0510542,1614.362926,533.6736947,893.9034386
428,18,20,239.3241003,159.5494002,159.5494002,159.5494002,79.7747001,79.7747001,79.7747001,159.5494002,159.5494002,79.7747001,79.7747001,79.7747001,79.7747001,159.5494002,176.6910713,88.34553565,88.34553565,88.34553565,88.34553565,88.34553565,88.34553565,88.34553565,88.34553565,79.11540506,79.11540506,105.4872067,79.11540506,105.4872067,79.11540506,1595.494002,527.4360337,883.4553565
429,18,21,227.8130838,151.8753892,151.8753892,151.8753892,75.93769459,75.93769459,75.93769459,151.8753892,151.8753892,75.93769459,75.93769459,75.93769459,75.93769459,151.8753892,168.1925798,84.09628988,84.09628988,84.09628988,84.09628988,84.09628988,84.09628988,84.09628988,84.09628988,75.31011034,75.31011034,100.4134804,75.31011034,100.4134804,75.31011034,1518.753892,502.0674022,840.9628988
430,18,22,214.6534679,143.1023119,143.1023119,143.1023119,71.55115597,71.55115597,71.55115597,143.1023119,143.1023119,71.55115597,71.55115597,71.55115597,71.55115597,143.1023119,158.4769405,79.23847025,79.23847025,79.23847025,79.23847025,79.23847025,79.23847025,79.23847025,79.23847025,70.9598241,70.9598241,94.61309881,70.9598241,94.61309881,70.9598241,1431.023119,473.065494,792.3847025
431,18,23,201.1874752,134.1249835,134.1249835,134.1249835,67.06249173,67.06249173,67.06249173,134.1249835,134.1249835,67.06249173,67.06249173,67.06249173,67.06249173,134.1249835,148.5351057,74.26755283,74.26755283,74.26755283,74.26755283,74.26755283,74.26755283,74.26755283,74.26755283,66.50825626,66.50825626,88.67767502,66.50825626,88.67767502,66.50825626,1341.249835,443.3883751,742.6755283
432,19,0,201.0707602,134.0471735,134.0471735,134.0471735,67.02358673,67.02358673,67.02358673,134.0471735,134.0471735,67.02358673,67.02358673,67.02358673,67.02358673,134.0471735,148.4489359,74.22446795,74.22446795,74.22446795,74.22446795,74.22446795,74.22446795,74.22446795,74.22446795,66.46967279,66.46967279,88.62623039,66.46967279,88.62623039,66.46967279,1340.471735,443.131152,742.2446795
433,19,1,204.1637076,136.1091384,136.1091384,136.1091384,68.0545692,68.0545692,68.0545692,136.1091384,136.1091384,68.0545692,68.0545692,68.0545692,68.0545692,136.1091384,150.7324343,75.36621713,75.36621713,75.36621713,75.36621713,75.36621713,75.36621713,75.36621713,75.36621713,67.49213475,67.49213475,89.98951299,67.49213475,89.98951299,67.49213475,1361.091384,449.947565,753.6621713
434,19,2,204.3241907,136.2161272,136.2161272,136.2161272,68.10806358,68.10806358,68.10806358,136.2161272,136.2161272,68.10806358,68.10806358,68.10806358,68.10806358,136.2161272,150.8509177,75.42545884,75.42545884,75.42545884,75.42545884,75.42545884,75.42545884,75.42545884,75.42545884,67.54518702,67.54518702,90.06024936,67.54518702,90.06024936,67.54518702,1362.161272,450.3012468,754.2545884
435,19,3,209.8827424,139.9218283,139.9218283,139.9218283,69.96091414,69.96091414,69.96091414,139.9218283,139.9218283,69.96091414,69.96091414,69.96091414,69.96091414,139.9218283,154.954752,77.47737599,77.47737599,77.47737599,77.47737599,77.47737599,77.47737599,77.47737599,77.47737599,69.38272477,69.38272477,92.5102997,69.38272477,92.5102997,69.38272477,1399.218283,462.5514985,774.7737599
436,19,4,214.3179123,142.8786082,142.8786082,142.8786082,71.4393041,71.4393041,71.4393041,142.8786082,142.8786082,71.4393041,71.4393041,71.4393041,71.4393041,142.8786082,158.2292025,79.11460123,79.11460123,79.11460123,79.11460123,79.11460123,79.11460123,79.11460123,79.11460123,70.84889663,70.84889663,94.4651955,70.84889663,94.4651955,70.84889663,1428.786082,472.3259775,791.1460123
437,19,5,224.938977,149.959318,149.959318,149.959318,74.97965899,74.97965899,74.97965899,149.959318,149.959318,74.97965899,74.97965899,74.97965899,74.97965899,149.959318,166.0706497,83.03532484,83.03532484,83.03532484,83.03532484,83.03532484,83.03532484,83.03532484,83.03532484,74.35999239,74.35999239,99.14665652,74.35999239,99.14665652,74.35999239,1499.59318,495.7332826,830.3532484
438,19,6,243.715502,162.4770014,162.4770014,162.4770014,81.23850068,81.23850068,81.23850068,162.4770014,162.4770014,81.23850068,81.23850068,81.23850068,81.23850068,162.4770014,179.9332081,89.96660406,89.96660406,89.96660406,89.96660406,89.96660406,89.96660406,89.96660406,89.96660406,80.56710811,80.56710811,107.4228108,80.56710811,107.4228108,80.56710811,1624.770014,537.1140541,899.6660406
439,19,7,250.9810106,167.3206737,167.3206737,167.3206737,83.66033686,83.66033686,83.66033686,167.3206737,167.3206737,83.66033686,83.66033686,83.66033686,83.66033686,167.3206737,185.297275,92.64863751,92.64863751,92.64863751,92.64863751,92.64863751,92.64863751,92.64863751,92.64863751,82.96892911,82.96892911,110.6252388,82.96892911,110.6252388,82.96892911,1673.206737,553.1261941,926.4863751
440,19,8,250.3098993,166.8732662,166.8732662,166.8732662,83.43663311,83.43663311,83.43663311,166.8732662,166.8732662,83.43663311,83.43663311,83.43663311,83.43663311,166.8732662,184.801799,92.40089948,92.40089948,92.40089948,92.40089948,92.40089948,92.40089948,92.40089948,92.40089948,82.74707416,82.74707416,110.3294322,82.74707416,110.3294322,82.74707416,1668.732662,551.6471611,924.0089948
441,19,9,248.9093194,165.9395463,165.9395463,165.9395463,82.96977313,82.96977313,82.96977313,165.9395463,165.9395463,82.96977313,82.96977313,82.96977313,82.96977313,165.9395463,183.767762,91.88388098,91.88388098,91.88388098,91.88388098,91.88388098,91.88388098,91.88388098,91.88388098,82.28407252,82.28407252,109.7120967,82.28407252,109.7120967,82.28407252,1659.395463,548.5604835,918.8388098
442,19,10,241.3957915,160.9305277,160.9305277,160.9305277,80.46526383,80.46526383,80.46526383,160.9305277,160.9305277,80.46526383,80.46526383,80.46526383,80.46526383,160.9305277,178.2205843,89.11029217,89.11029217,89.11029217,89.11029217,89.11029217,89.11029217,89.11029217,89.11029217,79.80026165,79.80026165,106.4003489,79.80026165,106.4003489,79.80026165,1609.305277,532.0017443,891.1029217
443,19,11,239.4116365,159.6077577,159.6077577,159.6077577,79.80387885,79.80387885,79.80387885,159.6077577,159.6077577,79.80387885,79.80387885,79.80387885,79.80387885,159.6077577,176.7556986,88.3778493,88.3778493,88.3778493,88.3778493,88.3778493,88.3778493,88.3778493,88.3778493,79.14434266,79.14434266,105.5257902,79.14434266,105.5257902,79.14434266,1596.077577,527.6289511,883.778493
444,19,12,238.8718297,159.2478865,159.2478865,159.2478865,79.62394323,79.62394323,79.62394323,159.2478865,159.2478865,79.62394323,79.62394323,79.62394323,79.62394323,159.2478865,176.3571635,88.17858176,88.17858176,88.17858176,88.17858176,88.17858176,88.17858176,88.17858176,88.17858176,78.96589411,78.96589411,105.2878588,78.96589411,105.2878588,78.96589411,1592.478865,526.4392941,881.7858176
445,19,13,264.1843945,176.1229297,176.1229297,176.1229297,88.06146485,88.06146485,88.06146485,176.1229297,176.1229297,88.06146485,88.06146485,88.06146485,88.06146485,176.1229297,195.0452279,97.52261397,97.52261397,97.52261397,97.52261397,97.52261397,97.52261397,97.52261397,97.52261397,87.33368415,87.33368415,116.4449122,87.33368415,116.4449122,87.33368415,1761.229297,582.224561,975.2261397
446,19,14,263.5570514,175.704701,175.704701,175.704701,87.85235048,87.85235048,87.85235048,175.704701,175.704701,87.85235048,87.85235048,87.85235048,87.85235048,175.704701,194.5820655,97.29103276,97.29103276,97.29103276,97.29103276,97.29103276,97.29103276,97.29103276,97.29103276,87.126298,87.126298,116.1683973,87.126298,116.1683973,87.126298,1757.04701,580.8419867,972.9103276
447,19,15,254.7013011,169.8008674,169.8008674,169.8008674,84.90043369,84.90043369,84.90043369,169.8008674,169.8008674,84.90043369,84.90043369,84.90043369,84.90043369,169.8008674,188.0439358,94.02196789,94.02196789,94.02196789,94.02196789,94.02196789,94.02196789,94.02196789,94.02196789,84.19877722,84.19877722,112.2650363,84.19877722,112.2650363,84.19877722,1698.008674,561.3251815,940.2196789
448,19,16,255.1243929,170.0829286,170.0829286,170.0829286,85.04146432,85.04146432,85.04146432,170.0829286,170.0829286,85.04146432,85.04146432,85.04146432,85.04146432,170.0829286,188.3563011,94.17815056,94.17815056,94.17815056,94.17815056,94.17815056,94.17815056,94.17815056,94.17815056,84.3386423,84.3386423,112.4515231,84.3386423,112.4515231,84.3386423,1700.829286,562.2576153,941.7815056
449,19,17,244.6784008,163.1189338,163.1189338,163.1189338,81.55946692,81.55946692,81.55946692,163.1189338,163.1189338,81.55946692,81.55946692,81.55946692,81.55946692,163.1189338,180.6441086,90.32205428,90.32205428,90.32205428,90.32205428,90.32205428,90.32205428,90.32205428,90.32205428,80.88542174,80.88542174,107.847229,80.88542174,107.847229,80.88542174,1631.189338,539.2361449,903.2205428
450,19,18,247.6254544,165.0836363,165.0836363,165.0836363,82.54181814,82.54181814,82.54181814,165.0836363,165.0836363,82.54181814,82.54181814,82.54181814,82.54181814,165.0836363,182.8198947,91.40994736,91.40994736,91.40994736,91.40994736,91.40994736,91.40994736,91.40994736,91.40994736,81.85965435,81.85965435,109.1462058,81.85965435,109.1462058,81.85965435,1650.836363,545.731029,914.0994736
451,19,19,253.8842961,169.2561974,169.2561974,169.2561974,84.6280987,84.6280987,84.6280987,169.2561974,169.2561974,84.6280987,84.6280987,84.6280987,84.6280987,169.2561974,187.4407475,93.72037377,93.72037377,93.72037377,93.72037377,93.72037377,93.72037377,93.72037377,93.72037377,83.92869293,83.92869293,111.9049239,83.92869293,111.9049239,83.92869293,1692.561974,559.5246195,937.2037377
452,19,20,227.1857407,151.4571604,151.4571604,151.4571604,75.72858022,75.72858022,75.72858022,151.4571604,151.4571604,75.72858022,75.72858022,75.72858022,75.72858022,151.4571604,167.7294173,83.86470867,83.86470867,83.86470867,83.86470867,83.86470867,83.86470867,83.86470867,83.86470867,75.10272419,75.10272419,100.1369656,75.10272419,100.1369656,75.10272419,1514.571604,500.6848279,838.6470867
453,19,21,217.9652559,145.3101706,145.3101706,145.3101706,72.65508531,72.65508531,72.65508531,145.3101706,145.3101706,72.65508531,72.65508531,72.65508531,72.65508531,145.3101706,160.9220071,80.46100357,80.46100357,80.46100357,80.46100357,80.46100357,80.46100357,80.46100357,80.46100357,72.05463006,72.05463006,96.07284008,72.05463006,96.07284008,72.05463006,1453.101706,480.3642004,804.6100357
454,19,22,212.902743,141.935162,141.935162,141.935162,70.96758099,70.96758099,70.96758099,141.935162,141.935162,70.96758099,70.96758099,70.96758099,70.96758099,141.935162,157.1843943,78.59219713,78.59219713,78.59219713,78.59219713,78.59219713,78.59219713,78.59219713,78.59219713,70.38107206,70.38107206,93.84142941,70.38107206,93.84142941,70.38107206,1419.35162,469.207147,785.9219713
455,19,23,207.2420656,138.1613771,138.1613771,138.1613771,69.08068855,69.08068855,69.08068855,138.1613771,138.1613771,69.08068855,69.08068855,69.08068855,69.08068855,138.1613771,153.0051614,76.5025807,76.5025807,76.5025807,76.5025807,76.5025807,76.5025807,76.5025807,76.5025807,68.50977376,68.50977376,91.34636502,68.50977376,91.34636502,68.50977376,1381.613771,456.7318251,765.025807
456,20,0,202.7923064,135.1948709,135.1948709,135.1948709,67.59743547,67.59743547,67.59743547,135.1948709,135.1948709,67.59743547,67.59743547,67.59743547,67.59743547,135.1948709,149.7199397,74.85996985,74.85996985,74.85996985,74.85996985,74.85996985,74.85996985,74.85996985,74.85996985,67.03877897,67.03877897,89.38503863,67.03877897,89.38503863,67.03877897,1351.948709,446.9251932,748.5996985
457,20,1,207.6068,138.4045333,138.4045333,138.4045333,69.20226667,69.20226667,69.20226667,138.4045333,138.4045333,69.20226667,69.20226667,69.20226667,69.20226667,138.4045333,153.2744419,76.63722094,76.63722094,76.63722094,76.63722094,76.63722094,76.63722094,76.63722094,76.63722094,68.63034711,68.63034711,91.50712948,68.63034711,91.50712948,68.63034711,1384.045333,457.5356474,766.3722094
458,20,2,218.1111497,145.4074331,145.4074331,145.4074331,72.70371656,72.70371656,72.70371656,145.4074331,145.4074331,72.70371656,72.70371656,72.70371656,72.70371656,145.4074331,161.0297193,80.51485966,80.51485966,80.51485966,80.51485966,80.51485966,80.51485966,80.51485966,80.51485966,72.1028594,72.1028594,96.13714587,72.1028594,96.13714587,72.1028594,1454.074331,480.6857293,805.1485966
459,20,3,221.2624546,147.5083031,147.5083031,147.5083031,73.75415153,73.75415153,73.75415153,147.5083031,147.5083031,73.75415153,73.75415153,73.75415153,73.75415153,147.5083031,163.3563026,81.67815128,81.67815128,81.67815128,81.67815128,81.67815128,81.67815128,81.67815128,81.67815128,73.14461309,73.14461309,97.52615078,73.14461309,97.52615078,73.14461309,1475.083031,487.6307539,816.7815128
460,20,4,228.8489294,152.5659529,152.5659529,152.5659529,76.28297645,76.28297645,76.28297645,152.5659529,152.5659529,76.28297645,76.28297645,76.28297645,76.28297645,152.5659529,168.9573363,84.47866814,84.47866814,84.47866814,84.47866814,84.47866814,84.47866814,84.47866814,84.47866814,75.65253863,75.65253863,100.8700515,75.65253863,100.8700515,75.65253863,1525.659529,504.3502575,844.7866814
461,20,5,232.9923117,155.3282078,155.3282078,155.3282078,77.66410391,77.66410391,77.66410391,155.3282078,155.3282078,77.66410391,77.66410391,77.66410391,77.66410391,155.3282078,172.0163624,86.00818119,86.00818119,86.00818119,86.00818119,86.00818119,86.00818119,86.00818119,86.00818119,77.02225181,77.02225181,102.6963358,77.02225181,102.6963358,77.02225181,1553.282078,513.4816788,860.0818119
462,20,6,266.5916414,177.7277609,177.7277609,177.7277609,88.86388045,88.86388045,88.86388045,177.7277609,177.7277609,88.86388045,88.86388045,88.86388045,88.86388045,177.7277609,196.822479,98.41123951,98.41123951,98.41123951,98.41123951,98.41123951,98.41123951,98.41123951,98.41123951,88.12946822,88.12946822,117.5059576,88.12946822,117.5059576,88.12946822,1777.277609,587.5297881,984.1123951
463,20,7,269.7137675,179.8091783,179.8091783,179.8091783,89.90458917,89.90458917,89.90458917,179.8091783,179.8091783,89.90458917,89.90458917,89.90458917,89.90458917,179.8091783,199.1275198,99.56375991,99.56375991,99.56375991,99.56375991,99.56375991,99.56375991,99.56375991,99.56375991,89.16157604,89.16157604,118.8821014,89.16157604,118.8821014,89.16157604,1798.091783,594.4105069,995.6375991
464,20,8,275.3306767,183.5537845,183.5537845,183.5537845,91.77689224,91.77689224,91.77689224,183.5537845,183.5537845,91.77689224,91.77689224,91.77689224,91.77689224,183.5537845,203.274439,101.6372195,101.6372195,101.6372195,101.6372195,101.6372195,101.6372195,101.6372195,101.6372195,91.01840553,91.01840553,121.357874,91.01840553,121.357874,91.01840553,1835.537845,606.7893702,1016.372195
465,20,9,284.4490358,189.6326905,189.6326905,189.6326905,94.81634527,94.81634527,94.81634527,189.6326905,189.6326905,94.81634527,94.81634527,94.81634527,94.81634527,189.6326905,210.0064507,105.0032253,105.0032253,105.0032253,105.0032253,105.0032253,105.0032253,105.0032253,105.0032253,94.03273911,94.03273911,125.3769855,94.03273911,125.3769855,94.03273911,1896.326905,626.8849274,1050.032253
466,20,10,276.1914498,184.1276332,184.1276332,184.1276332,92.0638166,92.0638166,92.0638166,184.1276332,184.1276332,92.0638166,92.0638166,92.0638166,92.0638166,184.1276332,203.9099409,101.9549705,101.9549705,101.9549705,101.9549705,101.9549705,101.9549705,101.9549705,101.9549705,91.30295862,91.30295862,121.7372782,91.30295862,121.7372782,91.30295862,1841.276332,608.6863908,1019.549705
