hiy,diy,hid,DK1,DK2,
8023,335,7,2594,1684,
8024,335,8,2986,1935,
8025,335,9,3117,2002,
8026,335,10,3086,2030,
8027,335,11,3115,2064,
8028,335,12,3028,2040,
8029,335,13,2891,1977,
8030,335,14,2816,1951,
8031,335,15,2713,1941,
8032,335,16,2673,1947,
8033,335,17,2836,2066,
8034,335,18,2982,2151,
8035,335,19,2861,2105,
8036,335,20,2674,1981,
8037,335,21,2522,1842,
8038,335,22,2391,1721,
8039,335,23,2224,1611,
8040,336,0,2072,1507,
8041,336,1,1968,1406,
8042,336,2,1893,1338,
8043,336,3,1855,1299,
8044,336,4,1839,1288,
8045,336,5,1856,1296,
8046,336,6,1883,1334,
8047,336,7,2017,1413,
8048,336,8,2228,1534,
8049,336,9,2395,1639,
8050,336,10,2473,1727,
8051,336,11,2499,1779,
8052,336,12,2454,1780,
8053,336,13,2367,1750,
8054,336,14,2315,1739,
8055,336,15,2350,1719,
8056,336,16,2381,1752,
8057,336,17,2542,1887,
8058,336,18,2682,1991,
8059,336,19,2572,1950,
8060,336,20,2398,1838,
8061,336,21,2268,1726,
8062,336,22,2166,1627,
8063,336,23,2014,1516,
8064,337,0,1914,1425,
8065,337,1,1808,1317,
8066,337,2,1829,1265,
8067,337,3,1793,1227,
8068,337,4,1730,1210,
8069,337,5,1769,1211,
8070,337,6,1765,1230,
8071,337,7,1940,1291,
8072,337,8,2083,1396,
8073,337,9,2243,1552,
8074,337,10,2351,1669,
8075,337,11,2348,1756,
8076,337,12,2341,1793,
8077,337,13,2299,1766,
8078,337,14,2293,1729,
8079,337,15,2317,1708,
8080,337,16,2340,1737,
8081,337,17,2551,1858,
8082,337,18,2781,1968,
8083,337,19,2702,1944,
8084,337,20,2552,1852,
8085,337,21,2409,1737,
8086,337,22,2286,1631,
8087,337,23,2165,1483,
8088,338,0,2061,1363,
8089,338,1,1924,1283,
8090,338,2,1908,1255,
8091,338,3,1905,1223,
8092,338,4,1910,1240,
8093,338,5,1968,1266,
8094,338,6,2139,1382,
8095,338,7,2578,1637,
8096,338,8,3067,1929,
8097,338,9,3189,1996,
8098,338,10,3186,2011,
8099,338,11,3110,2013,
8100,338,12,3132,1991,
8101,338,13,3027,1971,
8102,338,14,3005,1961,
8103,338,15,3052,1946,
8104,338,16,2945,1959,
8105,338,17,3089,2091,
8106,338,18,3234,2207,
8107,338,19,3082,2135,
8108,338,20,2878,2017,
8109,338,21,2687,1893,
8110,338,22,2560,1756,
8111,338,23,2338,1572,
8112,339,0,2173,1422,
8113,339,1,2045,1345,
8114,339,2,1942,1278,
8115,339,3,1906,1256,
8116,339,4,1934,1243,
8117,339,5,1932,1247,
8118,339,6,2125,1346,
8119,339,7,2518,1608,
8120,339,8,2850,1875,
8121,339,9,2969,1948,
8122,339,10,3022,1951,
8123,339,11,3030,1966,
8124,339,12,2952,1956,
8125,339,13,2947,1934,
8126,339,14,2944,1936,
8127,339,15,2985,1924,
8128,339,16,2879,1944,
8129,339,17,2988,2045,
8130,339,18,3094,2154,
8131,339,19,2972,2084,
8132,339,20,2800,1952,
8133,339,21,2613,1812,
8134,339,22,2456,1673,
8135,339,23,2307,1498,
8136,340,0,2070,1342,
8137,340,1,1975,1259,
8138,340,2,1933,1188,
8139,340,3,1943,1171,
8140,340,4,1900,1193,
8141,340,5,2011,1205,
8142,340,6,2198,1330,
8143,340,7,2539,1600,
8144,340,8,2971,1877,
8145,340,9,3060,1960,
8146,340,10,3015,1966,
8147,340,11,3050,1986,
8148,340,12,2997,1952,
8149,340,13,2924,1952,
8150,340,14,2957,1948,
8151,340,15,2924,1945,
8152,340,16,2931,1970,
8153,340,17,3045,2071,
8154,340,18,3125,2171,
8155,340,19,2920,2115,
8156,340,20,2776,1988,
8157,340,21,2583,1835,
8158,340,22,2474,1699,
8159,340,23,2270,1542,
8160,341,0,2098,1383,
8161,341,1,1968,1279,
8162,341,2,1907,1205,
8163,341,3,1885,1170,
8164,341,4,1877,1165,
8165,341,5,1935,1187,
8166,341,6,2071,1302,
8167,341,7,2448,1573,
8168,341,8,2906,1844,
8169,341,9,3019,1946,
8170,341,10,2995,1956,
8171,341,11,3072,1993,
8172,341,12,3105,2003,
8173,341,13,3011,1966,
8174,341,14,3077,1956,
8175,341,15,2995,1948,
8176,341,16,2960,1978,
8177,341,17,3026,2088,
8178,341,18,3132,2168,
8179,341,19,3024,2107,
8180,341,20,2813,1978,
8181,341,21,2656,1821,
8182,341,22,2513,1695,
8183,341,23,2328,1547,
8184,342,0,2173,1415,
8185,342,1,2026,1278,
8186,342,2,1967,1217,
8187,342,3,1971,1186,
8188,342,4,1911,1189,
8189,342,5,1933,1218,
8190,342,6,2091,1324,
8191,342,7,2477,1570,
8192,342,8,2906,1830,
8193,342,9,3063,1914,
8194,342,10,3082,1960,
8195,342,11,3079,1993,
8196,342,12,3002,1964,
8197,342,13,2895,1919,
8198,342,14,2808,1889,
8199,342,15,2712,1867,
8200,342,16,2666,1890,
8201,342,17,2798,2018,
8202,342,18,2966,2114,
8203,342,19,2860,2060,
8204,342,20,2681,1927,
8205,342,21,2545,1796,
8206,342,22,2410,1690,
8207,342,23,2233,1569,
8208,343,0,2082,1453,
8209,343,1,1943,1357,
8210,343,2,1898,1276,
8211,343,3,1878,1235,
8212,343,4,1937,1232,
8213,343,5,1974,1236,
8214,343,6,1992,1274,
8215,343,7,2072,1313,
8216,343,8,2216,1431,
8217,343,9,2390,1582,
8218,343,10,2452,1699,
8219,343,11,2496,1757,
8220,343,12,2442,1764,
8221,343,13,2401,1754,
8222,343,14,2382,1729,
8223,343,15,2382,1695,
8224,343,16,2455,1731,
8225,343,17,2585,1896,
8226,343,18,2739,1980,
8227,343,19,2669,1941,
8228,343,20,2497,1832,
8229,343,21,2367,1736,
8230,343,22,2225,1651,
8231,343,23,2109,1538,
8232,344,0,1999,1438,
8233,344,1,1922,1345,
8234,344,2,1858,1311,
8235,344,3,1821,1272,
8236,344,4,1850,1259,
8237,344,5,1851,1249,
8238,344,6,1884,1266,
8239,344,7,1962,1312,
8240,344,8,2110,1437,
8241,344,9,2271,1564,
8242,344,10,2356,1677,
8243,344,11,2427,1753,
8244,344,12,2432,1781,
8245,344,13,2409,1787,
8246,344,14,2400,1781,
8247,344,15,2425,1784,
8248,344,16,2460,1829,
8249,344,17,2640,1937,
8250,344,18,2852,2041,
8251,344,19,2786,1983,
8252,344,20,2607,1897,
8253,344,21,2438,1800,
8254,344,22,2311,1693,
8255,344,23,2181,1572,
8256,345,0,2036,1432,
8257,345,1,1936,1346,
8258,345,2,1885,1286,
8259,345,3,1867,1269,
8260,345,4,1892,1271,
8261,345,5,1943,1304,
8262,345,6,2125,1399,
8263,345,7,2577,1669,
8264,345,8,3053,1932,
8265,345,9,3175,1995,
8266,345,10,3182,2029,
8267,345,11,3213,2127,
8268,345,12,3187,2134,
8269,345,13,3111,2115,
8270,345,14,3152,2097,
8271,345,15,3116,2108,
8272,345,16,3050,2090,
8273,345,17,3144,2164,
8274,345,18,3287,2272,
8275,345,19,3131,2185,
8276,345,20,2994,2090,
8277,345,21,2831,1991,
8278,345,22,2628,1874,
8279,345,23,2445,1699,
8280,346,0,2210,1530,
8281,346,1,2059,1451,
8282,346,2,2014,1398,
8283,346,3,2016,1369,
8284,346,4,2019,1370,
8285,346,5,2091,1399,
8286,346,6,2204,1494,
8287,346,7,2635,1754,
8288,346,8,3015,2008,
8289,346,9,3124,2070,
8290,346,10,3127,2047,
8291,346,11,3169,2071,
8292,346,12,3147,2059,
8293,346,13,3042,2031,
8294,346,14,3047,2006,
8295,346,15,3003,1994,
8296,346,16,2942,2027,
8297,346,17,3128,2151,
8298,346,18,3280,2252,
8299,346,19,3108,2202,
8300,346,20,2950,2073,
8301,346,21,2762,1922,
8302,346,22,2630,1752,
8303,346,23,2435,1567,
8304,347,0,2222,1397,
8305,347,1,2093,1292,
8306,347,2,2046,1222,
8307,347,3,1982,1206,
8308,347,4,1957,1227,
8309,347,5,2035,1242,
8310,347,6,2169,1347,
8311,347,7,2585,1625,
8312,347,8,3006,1893,
8313,347,9,3126,1972,
8314,347,10,3119,1983,
8315,347,11,3130,1999,
8316,347,12,3157,2013,
8317,347,13,3067,2055,
8318,347,14,3134,2044,
8319,347,15,3107,2034,
8320,347,16,3052,2046,
8321,347,17,3153,2133,
8322,347,18,3253,2232,
8323,347,19,3091,2147,
8324,347,20,2933,2024,
8325,347,21,2740,1956,
8326,347,22,2589,1818,
8327,347,23,2404,1660,
8328,348,0,2231,1514,
8329,348,1,2117,1421,
8330,348,2,2043,1340,
8331,348,3,2035,1300,
8332,348,4,2068,1299,
8333,348,5,2147,1322,
8334,348,6,2265,1458,
8335,348,7,2634,1689,
8336,348,8,3044,1947,
8337,348,9,3241,2056,
8338,348,10,3201,2053,
8339,348,11,3261,2055,
8340,348,12,3168,2030,
8341,348,13,3095,2011,
8342,348,14,3119,2007,
8343,348,15,3077,1985,
8344,348,16,3027,1973,
8345,348,17,3128,2074,
8346,348,18,3276,2172,
8347,348,19,3101,2114,
8348,348,20,2921,1989,
8349,348,21,2731,1858,
8350,348,22,2547,1733,
8351,348,23,2349,1559,
8352,349,0,2157,1381,
8353,349,1,2038,1270,
8354,349,2,1991,1215,
8355,349,3,1978,1203,
8356,349,4,1982,1202,
8357,349,5,2040,1250,
8358,349,6,2199,1360,
8359,349,7,2610,1622,
8360,349,8,3052,1898,
8361,349,9,3211,2011,
8362,349,10,3153,2037,
8363,349,11,3187,2056,
8364,349,12,3108,2063,
8365,349,13,2973,2058,
8366,349,14,2895,2031,
8367,349,15,2784,1994,
8368,349,16,2763,2006,
8369,349,17,2926,2098,
8370,349,18,3047,2161,
8371,349,19,2915,2107,
8372,349,20,2712,1999,
8373,349,21,2526,1854,
8374,349,22,2375,1737,
8375,349,23,2212,1617,
8376,350,0,2061,1515,
8377,350,1,1951,1411,
8378,350,2,1864,1322,
8379,350,3,1831,1285,
8380,350,4,1824,1282,
8381,350,5,1854,1298,
8382,350,6,1912,1324,
8383,350,7,2083,1422,
8384,350,8,2289,1554,
8385,350,9,2500,1690,
8386,350,10,2578,1791,
8387,350,11,2585,1845,
8388,350,12,2538,1843,
8389,350,13,2448,1833,
8390,350,14,2399,1818,
8391,350,15,2392,1829,
8392,350,16,2459,1851,
8393,350,17,2647,1998,
8394,350,18,2830,2105,
8395,350,19,2766,2070,
8396,350,20,2569,1939,
8397,350,21,2406,1821,
8398,350,22,2274,1719,
8399,350,23,2144,1615,
8400,351,0,1987,1524,
8401,351,1,1863,1488,
8402,351,2,1800,1416,
8403,351,3,1777,1360,
8404,351,4,1775,1372,
8405,351,5,1800,1382,
8406,351,6,1849,1411,
8407,351,7,1977,1484,
8408,351,8,2163,1550,
8409,351,9,2384,1631,
8410,351,10,2490,1758,
8411,351,11,2495,1853,
8412,351,12,2460,1893,
8413,351,13,2413,1898,
8414,351,14,2369,1889,
8415,351,15,2382,1880,
8416,351,16,2442,1899,
8417,351,17,2658,2004,
8418,351,18,2845,2121,
8419,351,19,2795,2102,
8420,351,20,2644,2001,
8421,351,21,2451,1871,
8422,351,22,2325,1760,
8423,351,23,2137,1626,
8424,352,0,2043,1476,
8425,352,1,1923,1375,
8426,352,2,1878,1325,
8427,352,3,1864,1310,
8428,352,4,1864,1333,
8429,352,5,1930,1370,
8430,352,6,2218,1470,
8431,352,7,2628,1722,
8432,352,8,3024,1960,
8433,352,9,3133,2139,
8434,352,10,3121,2116,
8435,352,11,3170,2160,
8436,352,12,3179,2154,
8437,352,13,3111,2155,
8438,352,14,3143,2136,
8439,352,15,3101,2109,
8440,352,16,3006,2123,
8441,352,17,3076,2207,
8442,352,18,3203,2294,
8443,352,19,3077,2233,
8444,352,20,2889,2089,
8445,352,21,2712,1933,
8446,352,22,2532,1778,
8447,352,23,2328,1636,
8448,353,0,2142,1481,
8449,353,1,2004,1366,
8450,353,2,1937,1296,
8451,353,3,1923,1289,
8452,353,4,1936,1295,
8453,353,5,1983,1331,
8454,353,6,2168,1440,
8455,353,7,2584,1715,
8456,353,8,3002,1992,
8457,353,9,3132,2079,
8458,353,10,3088,2121,
8459,353,11,3129,2113,
8460,353,12,3064,2117,
8461,353,13,3015,2088,
8462,353,14,3034,2095,
8463,353,15,2985,2066,
8464,353,16,2922,2087,
8465,353,17,3017,2194,
8466,353,18,3137,2294,
8467,353,19,3003,2251,
8468,353,20,2861,2144,
8469,353,21,2677,2008,
8470,353,22,2500,1854,
8471,353,23,2305,1681,
8472,354,0,2103,1530,
8473,354,1,1975,1419,
8474,354,2,1915,1351,
8475,354,3,1879,1314,
8476,354,4,1882,1319,
8477,354,5,1936,1359,
8478,354,6,2088,1473,
8479,354,7,2496,1712,
8480,354,8,2882,1978,
8481,354,9,3059,2069,
8482,354,10,3020,2075,
8483,354,11,3070,2082,
8484,354,12,3034,2066,
8485,354,13,2971,2049,
8486,354,14,2972,2035,
8487,354,15,2898,2023,
8488,354,16,2835,2023,
8489,354,17,2912,2085,
8490,354,18,3016,2150,
8491,354,19,2911,2093,
8492,354,20,2767,1974,
8493,354,21,2614,1829,
8494,354,22,2426,1690,
8495,354,23,2243,1537,
8496,355,0,2029,1388,
8497,355,1,1857,1271,
8498,355,2,1785,1202,
8499,355,3,1756,1197,
8500,355,4,1747,1199,
8501,355,5,1793,1260,
8502,355,6,1968,1367,
8503,355,7,2348,1594,
8504,355,8,2753,1865,
8505,355,9,2938,1989,
8506,355,10,2897,2003,
8507,355,11,2901,2000,
8508,355,12,2875,1975,
8509,355,13,2835,1948,
8510,355,14,2836,1946,
8511,355,15,2743,1925,
8512,355,16,2667,1876,
8513,355,17,2789,1980,
8514,355,18,2923,2084,
8515,355,19,2862,2039,
8516,355,20,2695,1902,
8517,355,21,2484,1762,
8518,355,22,2378,1673,
8519,355,23,2144,1508,
8520,356,0,2012,1362,
8521,356,1,1795,1256,
8522,356,2,1740,1220,
8523,356,3,1686,1198,
8524,356,4,1679,1196,
8525,356,5,1712,1210,
8526,356,6,1871,1312,
8527,356,7,2203,1510,
8528,356,8,2595,1755,
8529,356,9,2797,1915,
8530,356,10,2781,1913,
8531,356,11,2804,1913,
8532,356,12,2736,1887,
8533,356,13,2611,1889,
8534,356,14,2537,1850,
8535,356,15,2490,1817,
8536,356,16,2511,1831,
8537,356,17,2652,1931,
8538,356,18,2791,1998,
8539,356,19,2675,1979,
8540,356,20,2447,1848,
8541,356,21,2275,1730,
8542,356,22,2169,1621,
8543,356,23,2016,1501,
8544,357,0,1845,1369,
8545,357,1,1726,1292,
8546,357,2,1651,1205,
8547,357,3,1592,1144,
8548,357,4,1588,1146,
8549,357,5,1608,1148,
8550,357,6,1647,1165,
8551,357,7,1747,1248,
8552,357,8,1922,1380,
8553,357,9,2152,1534,
8554,357,10,2289,1645,
8555,357,11,2356,1710,
8556,357,12,2350,1734,
8557,357,13,2307,1742,
8558,357,14,2258,1734,
8559,357,15,2256,1740,
8560,357,16,2286,1766,
8561,357,17,2432,1857,
8562,357,18,2531,1924,
8563,357,19,2480,1856,
8564,357,20,2311,1763,
8565,357,21,2146,1675,
8566,357,22,1985,1624,
8567,357,23,1856,1516,
8568,358,0,1722,1391,
8569,358,1,1615,1304,
8570,358,2,1533,1252,
8571,358,3,1468,1227,
8572,358,4,1463,1194,
8573,358,5,1440,1177,
8574,358,6,1480,1204,
8575,358,7,1572,1262,
8576,358,8,1757,1312,
8577,358,9,2029,1430,
8578,358,10,2155,1542,
8579,358,11,2213,1636,
8580,358,12,2259,1693,
8581,358,13,2245,1719,
8582,358,14,2221,1728,
8583,358,15,2315,1750,
8584,358,16,2381,1801,
8585,358,17,2488,1903,
8586,358,18,2568,1950,
8587,358,19,2142,1688,
8588,358,20,2014,1532,
8589,358,21,1895,1484,
8590,358,22,1812,1429,
8591,358,23,1735,1382,
8592,359,0,1702,1375,
8593,359,1,1652,1337,
8594,359,2,1551,1290,
8595,359,3,1496,1194,
8596,359,4,1524,1206,
8597,359,5,1523,1180,
8598,359,6,1548,1177,
8599,359,7,1609,1247,
8600,359,8,1685,1269,
8601,359,9,1829,1349,
8602,359,10,1901,1427,
8603,359,11,1982,1533,
8604,359,12,2029,1589,
8605,359,13,2008,1609,
8606,359,14,1967,1588,
8607,359,15,1953,1556,
8608,359,16,1948,1570,
8609,359,17,2059,1627,
8610,359,18,2175,1661,
8611,359,19,2113,1601,
8612,359,20,2027,1522,
8613,359,21,1959,1484,
8614,359,22,1874,1437,
8615,359,23,1770,1367,
8616,360,0,1715,1317,
8617,360,1,1585,1211,
8618,360,2,1540,1212,
8619,360,3,1543,1195,
8620,360,4,1575,1199,
8621,360,5,1600,1212,
8622,360,6,1654,1249,
8623,360,7,1774,1289,
8624,360,8,1886,1323,
8625,360,9,2033,1504,
8626,360,10,2125,1583,
8627,360,11,2217,1643,
8628,360,12,2238,1682,
8629,360,13,2254,1657,
8630,360,14,2179,1589,
8631,360,15,2187,1530,
8632,360,16,2115,1541,
8633,360,17,2187,1620,
8634,360,18,2290,1671,
8635,360,19,2256,1690,
